mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,sigma =0.250000,data are below
cA11,cA12,cA21,cA22,cB11,cB12,cB21,cB22,rho,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,FPa11,FPa12,FPa21,FPa22,FPb111,FPb112,FPb211,FPb212,FPb121,FPb122,FPb221,FPb222,
1.000000,0.500000,0.500000,1.000000,1.000000,1.000000,1.000000,1.000000,0.600000,1.000000,1.000000,1.000000,1.000000,0.714572,0.714572,0.714572,0.714572,14.586741,14.586741,14.586741,14.586741,14.586741,14.586741,14.586741,14.586741,0.718623,0.708408,0.708408,0.718623,14.634862,14.513093,14.634862,14.513093,14.513093,14.634862,14.513093,14.634862,
1.000000,0.400000,0.400000,1.000000,1.000000,1.000000,1.000000,1.000000,0.600000,1.000000,1.000000,1.000000,1.000000,0.714227,0.714227,0.714227,0.714227,14.582632,14.582632,14.582632,14.582632,14.582632,14.582632,14.582632,14.582632,0.719188,0.705801,0.705801,0.719188,14.641548,14.481783,14.641548,14.481783,14.481783,14.641548,14.481783,14.641548,
1.000000,0.300000,0.300000,1.000000,1.000000,1.000000,1.000000,1.000000,0.600000,1.000000,1.000000,1.000000,1.000000,0.713776,0.713776,0.713776,0.713776,14.577258,14.577258,14.577258,14.577258,14.577258,14.577258,14.577258,14.577258,0.719609,0.702283,0.702283,0.719609,14.646532,14.439372,14.646532,14.439372,14.439372,14.646532,14.439372,14.646532,
1.000000,0.200000,0.200000,1.000000,1.000000,1.000000,1.000000,1.000000,0.600000,1.000000,1.000000,1.000000,1.000000,0.713194,0.713194,0.713194,0.713194,14.570322,14.570322,14.570322,14.570322,14.570322,14.570322,14.570322,14.570322,0.719820,0.697380,0.697380,0.719820,14.649031,14.379989,14.649031,14.379989,14.379989,14.649031,14.379989,14.649031,
1.000000,0.100000,0.100000,1.000000,1.000000,1.000000,1.000000,1.000000,0.600000,1.000000,1.000000,1.000000,1.000000,0.712492,0.712492,0.712492,0.712492,14.561949,14.561949,14.561949,14.561949,14.561949,14.561949,14.561949,14.561949,0.719748,0.690053,0.690053,0.719748,14.648180,14.290588,14.648180,14.290588,14.290588,14.648180,14.290588,14.648180,
1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.600000,1.000000,1.000000,1.000000,1.000000,0.711768,0.711768,0.711768,0.711768,14.553308,14.553308,14.553308,14.553308,14.553308,14.553308,14.553308,14.553308,0.719453,0.678216,0.678216,0.719453,14.644690,14.144517,14.644690,14.144517,14.144517,14.644690,14.144517,14.644690,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.700000,1.000000,1.000000,1.000000,1.000000,0.735116,0.735116,0.735116,0.735116,14.828441,14.828441,14.828441,14.828441,14.828441,14.828441,14.828441,14.828441,0.735114,0.735114,0.735114,0.735114,14.828415,14.828415,14.828415,14.828415,14.828415,14.828415,14.828415,14.828415,
1.000000,0.900000,0.900000,1.000000,1.000000,1.000000,1.000000,1.000000,0.700000,1.000000,1.000000,1.000000,1.000000,0.734857,0.734857,0.734857,0.734857,14.825432,14.825432,14.825432,14.825432,14.825432,14.825432,14.825432,14.825432,0.735754,0.733696,0.733696,0.735754,14.835853,14.811917,14.835853,14.811917,14.811917,14.835853,14.811917,14.835853,
1.000000,0.800000,0.800000,1.000000,1.000000,1.000000,1.000000,1.000000,0.700000,1.000000,1.000000,1.000000,1.000000,0.734497,0.734497,0.734497,0.734497,14.821244,14.821244,14.821244,14.821244,14.821244,14.821244,14.821244,14.821244,0.736723,0.731692,0.731692,0.736723,14.847099,14.788559,14.847099,14.788559,14.788559,14.847099,14.788559,14.847099,
1.000000,0.700000,0.700000,1.000000,1.000000,1.000000,1.000000,1.000000,0.700000,1.000000,1.000000,1.000000,1.000000,0.734160,0.734160,0.734160,0.734160,14.817312,14.817312,14.817312,14.817312,14.817312,14.817312,14.817312,14.817312,0.737754,0.729346,0.729346,0.737754,14.859060,14.761136,14.859060,14.761136,14.761136,14.859060,14.761136,14.859060,
1.000000,0.600000,0.600000,1.000000,1.000000,1.000000,1.000000,1.000000,0.700000,1.000000,1.000000,1.000000,1.000000,0.733726,0.733726,0.733726,0.733726,14.812267,14.812267,14.812267,14.812267,14.812267,14.812267,14.812267,14.812267,0.738704,0.726353,0.726353,0.738704,14.870070,14.726046,14.870070,14.726046,14.726046,14.870070,14.726046,14.870070,
1.000000,0.500000,0.500000,1.000000,1.000000,1.000000,1.000000,1.000000,0.700000,1.000000,1.000000,1.000000,1.000000,0.733364,0.733364,0.733364,0.733364,14.808048,14.808048,14.808048,14.808048,14.808048,14.808048,14.808048,14.808048,0.739814,0.722657,0.722657,0.739814,14.882912,14.682550,14.882912,14.682550,14.682550,14.882912,14.682550,14.882912,
1.000000,0.400000,0.400000,1.000000,1.000000,1.000000,1.000000,1.000000,0.700000,1.000000,1.000000,1.000000,1.000000,0.732843,0.732843,0.732843,0.732843,14.801978,14.801978,14.801978,14.801978,14.801978,14.801978,14.801978,14.801978,0.740639,0.717461,0.717461,0.740639,14.892447,14.621077,14.892447,14.621077,14.621077,14.892447,14.621077,14.892447,
1.000000,0.300000,0.300000,1.000000,1.000000,1.000000,1.000000,1.000000,0.700000,1.000000,1.000000,1.000000,1.000000,0.732193,0.732193,0.732193,0.732193,14.794401,14.794401,14.794401,14.794401,14.794401,14.794401,14.794401,14.794401,0.741214,0.709863,0.709863,0.741214,14.899087,14.530519,14.899087,14.530519,14.530519,14.899087,14.530519,14.899087,
1.000000,0.200000,0.200000,1.000000,1.000000,1.000000,1.000000,1.000000,0.700000,1.000000,1.000000,1.000000,1.000000,0.731306,0.731306,0.731306,0.731306,14.784046,14.784046,14.784046,14.784046,14.784046,14.784046,14.784046,14.784046,0.741843,0.698397,0.698397,0.741843,14.906343,14.392334,14.906343,14.392334,14.392334,14.906343,14.392334,14.906343,
1.000000,0.100000,0.100000,1.000000,1.000000,1.000000,1.000000,1.000000,0.700000,1.000000,1.000000,1.000000,1.000000,0.730407,0.730407,0.730407,0.730407,14.773540,14.773540,14.773540,14.773540,14.773540,14.773540,14.773540,14.773540,0.742084,0.678002,0.678002,0.742084,14.909124,14.141856,14.909124,14.141856,14.141856,14.909124,14.141856,14.909124,
1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.700000,1.000000,1.000000,1.000000,1.000000,0.729414,0.729414,0.729414,0.729414,14.761927,14.761927,14.761927,14.761927,14.761927,14.761927,14.761927,14.761927,0.741803,0.632038,0.632038,0.741803,14.905882,13.554417,14.905882,13.554417,13.554417,14.905882,13.554417,14.905882,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.800000,1.000000,1.000000,1.000000,1.000000,0.762230,0.762230,0.762230,0.762230,15.138807,15.138807,15.138807,15.138807,15.138807,15.138807,15.138807,15.138807,0.762228,0.762228,0.762228,0.762228,15.138782,15.138782,15.138782,15.138782,15.138782,15.138782,15.138782,15.138782,
1.000000,0.900000,0.900000,1.000000,1.000000,1.000000,1.000000,1.000000,0.800000,1.000000,1.000000,1.000000,1.000000,0.761965,0.761965,0.761965,0.761965,15.135814,15.135814,15.135814,15.135814,15.135814,15.135814,15.135814,15.135814,0.762775,0.760890,0.760890,0.762775,15.144942,15.123684,15.144942,15.123684,15.123684,15.144942,15.123684,15.144942,
1.000000,0.800000,0.800000,1.000000,1.000000,1.000000,1.000000,1.000000,0.800000,1.000000,1.000000,1.000000,1.000000,0.761631,0.761631,0.761631,0.761631,15.132043,15.132043,15.132043,15.132043,15.132043,15.132043,15.132043,15.132043,0.763684,0.758998,0.758998,0.763684,15.155173,15.102306,15.155173,15.102306,15.102306,15.155173,15.102306,15.155173,
1.000000,0.700000,0.700000,1.000000,1.000000,1.000000,1.000000,1.000000,0.800000,1.000000,1.000000,1.000000,1.000000,0.761210,0.761210,0.761210,0.761210,15.127294,15.127294,15.127294,15.127294,15.127294,15.127294,15.127294,15.127294,0.764527,0.756621,0.756621,0.764527,15.164656,15.075381,15.164656,15.075381,15.075381,15.164656,15.075381,15.164656,
1.000000,0.600000,0.600000,1.000000,1.000000,1.000000,1.000000,1.000000,0.800000,1.000000,1.000000,1.000000,1.000000,0.760754,0.760754,0.760754,0.760754,15.122152,15.122152,15.122152,15.122152,15.122152,15.122152,15.122152,15.122152,0.765355,0.753600,0.753600,0.765355,15.173962,15.041060,15.173962,15.041060,15.041060,15.173962,15.041060,15.173962,
1.000000,0.500000,0.500000,1.000000,1.000000,1.000000,1.000000,1.000000,0.800000,1.000000,1.000000,1.000000,1.000000,0.760273,0.760273,0.760273,0.760273,15.116724,15.116724,15.116724,15.116724,15.116724,15.116724,15.116724,15.116724,0.766163,0.749617,0.749617,0.766163,15.183031,14.995619,15.183031,14.995619,14.995619,15.183031,14.995619,15.183031,
1.000000,0.400000,0.400000,1.000000,1.000000,1.000000,1.000000,1.000000,0.800000,1.000000,1.000000,1.000000,1.000000,0.759744,0.759744,0.759744,0.759744,15.110741,15.110741,15.110741,15.110741,15.110741,15.110741,15.110741,15.110741,0.766698,0.743628,0.743628,0.766698,15.189034,14.926906,15.189034,14.926906,14.926906,15.189034,14.926906,15.189034,
1.000000,0.300000,0.300000,1.000000,1.000000,1.000000,1.000000,1.000000,0.800000,1.000000,1.000000,1.000000,1.000000,0.759078,0.759078,0.759078,0.759078,15.103211,15.103211,15.103211,15.103211,15.103211,15.103211,15.103211,15.103211,0.767567,0.735316,0.735316,0.767567,15.198773,14.830762,15.198773,14.830762,14.830762,15.198773,14.830762,15.198773,
1.000000,0.200000,0.200000,1.000000,1.000000,1.000000,1.000000,1.000000,0.800000,1.000000,1.000000,1.000000,1.000000,0.758408,0.758408,0.758408,0.758408,15.095630,15.095630,15.095630,15.095630,15.095630,15.095630,15.095630,15.095630,0.768114,0.720543,0.720543,0.768114,15.204896,14.657582,15.204896,14.657582,14.657582,15.204896,14.657582,15.204896,
1.000000,0.100000,0.100000,1.000000,1.000000,1.000000,1.000000,1.000000,0.800000,1.000000,1.000000,1.000000,1.000000,0.757344,0.757344,0.757344,0.757344,15.083581,15.083581,15.083581,15.083581,15.083581,15.083581,15.083581,15.083581,0.768136,0.688592,0.688592,0.768136,15.205143,14.272674,15.205143,14.272674,14.272674,15.205143,14.272674,15.205143,
1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.800000,1.000000,1.000000,1.000000,1.000000,0.756127,0.756127,0.756127,0.756127,15.069781,15.069781,15.069781,15.069781,15.069781,15.069781,15.069781,15.069781,0.767492,0.574893,0.574893,0.767492,15.197932,12.776266,15.197932,12.776266,12.776266,15.197932,12.776266,15.197932,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.900000,1.000000,1.000000,1.000000,1.000000,0.791301,0.791301,0.791301,0.791301,15.461126,15.461126,15.461126,15.461126,15.461126,15.461126,15.461126,15.461126,0.791298,0.791298,0.791298,0.791298,15.461101,15.461101,15.461101,15.461101,15.461101,15.461101,15.461101,15.461101,
1.000000,0.900000,0.900000,1.000000,1.000000,1.000000,1.000000,1.000000,0.900000,1.000000,1.000000,1.000000,1.000000,0.791007,0.791007,0.791007,0.791007,15.457916,15.457916,15.457916,15.457916,15.457916,15.457916,15.457916,15.457916,0.791355,0.790477,0.790477,0.791355,15.461719,15.452141,15.461719,15.452141,15.452141,15.461719,15.452141,15.461719,
1.000000,0.800000,0.800000,1.000000,1.000000,1.000000,1.000000,1.000000,0.900000,1.000000,1.000000,1.000000,1.000000,0.790834,0.790834,0.790834,0.790834,15.456033,15.456033,15.456033,15.456033,15.456033,15.456033,15.456033,15.456033,0.791928,0.789344,0.789344,0.791928,15.467967,15.439762,15.467967,15.439762,15.439762,15.467967,15.439762,15.467967,
1.000000,0.700000,0.700000,1.000000,1.000000,1.000000,1.000000,1.000000,0.900000,1.000000,1.000000,1.000000,1.000000,0.790452,0.790452,0.790452,0.790452,15.451866,15.451866,15.451866,15.451866,15.451866,15.451866,15.451866,15.451866,0.792335,0.787775,0.787775,0.792335,15.472401,15.422593,15.472401,15.422593,15.422593,15.472401,15.422593,15.472401,
1.000000,0.600000,0.600000,1.000000,1.000000,1.000000,1.000000,1.000000,0.900000,1.000000,1.000000,1.000000,1.000000,0.790064,0.790064,0.790064,0.790064,15.447630,15.447630,15.447630,15.447630,15.447630,15.447630,15.447630,15.447630,0.792731,0.785817,0.785817,0.792731,15.476719,15.401130,15.476719,15.401130,15.401130,15.476719,15.401130,15.476719,
1.000000,0.500000,0.500000,1.000000,1.000000,1.000000,1.000000,1.000000,0.900000,1.000000,1.000000,1.000000,1.000000,0.789641,0.789641,0.789641,0.789641,15.443002,15.443002,15.443002,15.443002,15.443002,15.443002,15.443002,15.443002,0.793100,0.783187,0.783187,0.793100,15.480736,15.372223,15.480736,15.372223,15.372223,15.480736,15.372223,15.480736,
1.000000,0.400000,0.400000,1.000000,1.000000,1.000000,1.000000,1.000000,0.900000,1.000000,1.000000,1.000000,1.000000,0.789192,0.789192,0.789192,0.789192,15.438099,15.438099,15.438099,15.438099,15.438099,15.438099,15.438099,15.438099,0.793443,0.779406,0.779406,0.793443,15.484464,15.330513,15.484464,15.330513,15.330513,15.484464,15.330513,15.484464,
1.000000,0.300000,0.300000,1.000000,1.000000,1.000000,1.000000,1.000000,0.900000,1.000000,1.000000,1.000000,1.000000,0.788599,0.788599,0.788599,0.788599,15.431615,15.431615,15.431615,15.431615,15.431615,15.431615,15.431615,15.431615,0.793655,0.773213,0.773213,0.793655,15.486769,15.261816,15.486769,15.261816,15.261816,15.486769,15.261816,15.486769,
1.000000,0.200000,0.200000,1.000000,1.000000,1.000000,1.000000,1.000000,0.900000,1.000000,1.000000,1.000000,1.000000,0.787831,0.787831,0.787831,0.787831,15.423210,15.423210,15.423210,15.423210,15.423210,15.423210,15.423210,15.423210,0.793677,0.761609,0.761609,0.793677,15.487010,15.131803,15.487010,15.131803,15.131803,15.487010,15.131803,15.487010,
1.000000,0.100000,0.100000,1.000000,1.000000,1.000000,1.000000,1.000000,0.900000,1.000000,1.000000,1.000000,1.000000,0.787258,0.787258,0.787258,0.787258,15.416934,15.416934,15.416934,15.416934,15.416934,15.416934,15.416934,15.416934,0.793790,0.732721,0.732721,0.793790,15.488235,14.800559,15.488235,14.800559,14.800559,15.488235,14.800559,15.488235,
1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.900000,1.000000,1.000000,1.000000,1.000000,0.786442,0.786442,0.786442,0.786442,15.407989,15.407989,15.407989,15.407989,15.407989,15.407989,15.407989,15.407989,0.792478,0.506760,0.506760,0.792478,15.473957,11.771351,15.473957,11.771351,11.771351,15.473957,11.771351,15.473957,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.817884,0.817884,0.817884,0.817884,15.746846,15.746846,15.746846,15.746846,15.746846,15.746846,15.746846,15.746846,0.817882,0.817882,0.817882,0.817882,15.746821,15.746821,15.746821,15.746821,15.746821,15.746821,15.746821,15.746821,
1.000000,0.900000,0.900000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.817692,0.817692,0.817692,0.817692,15.744816,15.744816,15.744816,15.744816,15.744816,15.744816,15.744816,15.744816,0.817692,0.817689,0.817689,0.817692,15.744808,15.744776,15.744808,15.744776,15.744776,15.744808,15.744776,15.744808,
1.000000,0.800000,0.800000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.817485,0.817485,0.817485,0.817485,15.742618,15.742618,15.742618,15.742618,15.742618,15.742618,15.742618,15.742618,0.817486,0.817479,0.817479,0.817486,15.742627,15.742560,15.742627,15.742560,15.742560,15.742627,15.742560,15.742627,
1.000000,0.700000,0.700000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.817097,0.817097,0.817097,0.817097,15.738513,15.738513,15.738513,15.738513,15.738513,15.738513,15.738513,15.738513,0.817134,0.817015,0.817015,0.817134,15.738897,15.737641,15.738897,15.737641,15.737641,15.738897,15.737641,15.738897,
1.000000,0.600000,0.600000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.816761,0.816761,0.816761,0.816761,15.734948,15.734948,15.734948,15.734948,15.734948,15.734948,15.734948,15.734948,0.816922,0.816447,0.816447,0.816922,15.736652,15.731613,15.736652,15.731613,15.731613,15.736652,15.731613,15.736652,
1.000000,0.500000,0.500000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.816284,0.816284,0.816284,0.816284,15.729890,15.729890,15.729890,15.729890,15.729890,15.729890,15.729890,15.729890,0.816609,0.815658,0.815658,0.816609,15.733330,15.723239,15.733330,15.723239,15.723239,15.733330,15.723239,15.733330,
1.000000,0.400000,0.400000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.815881,0.815881,0.815881,0.815881,15.725608,15.725608,15.725608,15.725608,15.725608,15.725608,15.725608,15.725608,0.816384,0.814805,0.814805,0.816384,15.730943,15.714180,15.730943,15.714180,15.714180,15.730943,15.714180,15.730943,
1.000000,0.300000,0.300000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.815580,0.815580,0.815580,0.815580,15.722417,15.722417,15.722417,15.722417,15.722417,15.722417,15.722417,15.722417,0.816282,0.813718,0.813718,0.816282,15.729865,15.702623,15.729865,15.702623,15.702623,15.729865,15.702623,15.729865,
1.000000,0.200000,0.200000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.815002,0.815002,0.815002,0.815002,15.716271,15.716271,15.716271,15.716271,15.716271,15.716271,15.716271,15.716271,0.815916,0.811326,0.811326,0.815916,15.725983,15.677139,15.725983,15.677139,15.677139,15.725983,15.677139,15.725983,
1.000000,0.100000,0.100000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.814779,0.814779,0.814779,0.814779,15.713901,15.713901,15.713901,15.713901,15.713901,15.713901,15.713901,15.713901,0.815890,0.805357,0.805357,0.815890,15.725707,15.613249,15.725707,15.613249,15.613249,15.725707,15.613249,15.725707,
1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.814057,0.814057,0.814057,0.814057,15.706232,15.706232,15.706232,15.706232,15.706232,15.706232,15.706232,15.706232,0.815127,0.467064,0.467064,0.815127,15.717600,11.142833,15.717600,11.142833,11.142833,15.717600,11.142833,15.717600,
